timestamp,zone_name,people_count,density,avg_speed_mps,stagnation_ratio,avg_dwell_time_sec,flow_conflict_ratio,directional_entropy,acceleration_variance,zone_transitions,inflow,outflow,risk_label,scenario
5426.0,FOOD_COURT_A,80.72,0.5381,0.1711,0.6417,156.62,0.4534,0.7876,0.027974,19.19,10.16,9.03,HIGH,slow_day
5427.0,FOOD_COURT_A,60.51,0.4034,0.3851,0.4181,129.73,0.3196,0.7449,0.008623,7.89,2.46,5.43,WARNING,slow_day
5428.0,FOOD_COURT_A,66.95,0.4463,0.4223,0.4212,130.23,0.1737,0.7371,0.013358,16.73,7.86,8.87,WARNING,slow_day
5429.0,FOOD_COURT_A,60.2,0.4013,0.5571,0.4415,95.83,0.2823,0.6894,0.015069,14.4,7.85,6.54,WARNING,slow_day
5430.0,FOOD_COURT_A,53.14,0.3543,0.8002,0.4175,83.57,0.2518,0.6865,0.01244,16.74,8.54,8.2,WARNING,slow_day
5431.0,FOOD_COURT_A,61.17,0.4078,0.7091,0.316,78.86,0.3651,0.7404,0.011676,9.64,4.67,4.96,WARNING,slow_day
5432.0,FOOD_COURT_A,50.61,0.3374,0.6425,0.2836,84.51,0.2154,0.672,0.014965,7.4,3.96,3.44,WARNING,slow_day
5433.0,FOOD_COURT_A,53.55,0.357,0.5206,0.3338,62.38,0.4718,0.6609,0.005692,18.43,10.38,8.06,WARNING,slow_day
5434.0,FOOD_COURT_A,56.53,0.3769,0.7107,0.3132,74.8,0.2888,0.6274,0.011533,7.76,5.43,2.33,WARNING,slow_day
5435.0,FOOD_COURT_A,59.67,0.3978,0.6867,0.4003,54.91,0.1214,0.5119,0.011222,12.69,6.2,6.49,WARNING,slow_day
5436.0,FOOD_COURT_A,74.51,0.4968,0.393,0.6131,146.49,0.4817,0.5997,0.009617,19.19,6.34,12.84,HIGH,slow_day
5437.0,FOOD_COURT_A,87.3,0.582,0.2211,0.6522,131.46,0.4462,0.7285,0.01539,17.41,8.14,9.28,HIGH,slow_day
5438.0,FOOD_COURT_A,34.39,0.2293,0.7094,0.2868,57.22,0.1924,0.4528,0.005836,6.67,3.81,2.86,SAFE,slow_day
5439.0,FOOD_COURT_A,25.71,0.1714,0.9437,0.1187,55.0,0.1676,0.4068,0.001909,9.17,4.87,4.3,SAFE,slow_day
5440.0,FOOD_COURT_A,29.27,0.1951,0.8214,0.1296,41.89,0.1142,0.3645,0.001931,10.0,2.93,7.07,SAFE,slow_day
5441.0,FOOD_COURT_A,16.72,0.1115,1.2504,0.1585,26.66,0.0625,0.308,0.004776,6.06,4.5,1.56,SAFE,slow_day
5442.0,FOOD_COURT_A,30.43,0.2029,0.882,0.1793,36.61,0.1251,0.4887,0.003047,5.43,2.19,3.25,SAFE,slow_day
5443.0,FOOD_COURT_A,28.07,0.1872,1.148,0.0716,53.67,0.0877,0.3342,0.002193,8.83,4.9,3.94,SAFE,slow_day
5444.0,FOOD_COURT_A,30.53,0.2036,0.8588,0.1585,47.65,0.0602,0.3441,0.002673,5.58,3.5,2.08,SAFE,slow_day
5445.0,FOOD_COURT_A,22.91,0.1528,1.1227,0.0487,56.58,0.0578,0.4679,0.001683,8.65,6.59,2.06,SAFE,slow_day
5446.0,FOOD_COURT_A,25.9,0.1726,1.1754,0.0889,45.27,0.0796,0.5772,0.00294,4.87,2.25,2.63,SAFE,slow_day
5447.0,FOOD_COURT_A,19.96,0.1331,1.4768,0.1325,48.17,0.069,0.3659,0.003675,5.11,1.21,3.9,SAFE,slow_day
5448.0,FOOD_COURT_A,13.33,0.0889,1.517,0.1532,59.6,0.0891,0.31,0.002397,5.15,2.88,2.27,SAFE,slow_day
5449.0,FOOD_COURT_A,18.23,0.1215,1.2278,0.1221,57.74,0.0589,0.4505,0.000942,2.67,2.67,0.0,SAFE,slow_day
5450.0,FOOD_COURT_A,18.99,0.1266,1.2147,0.0821,41.22,0.078,0.3208,0.002069,8.24,4.79,3.45,SAFE,slow_day
5451.0,FOOD_COURT_A,7.7,0.0513,1.2479,0.1009,35.38,0.0992,0.5121,0.001805,7.02,3.27,3.75,SAFE,slow_day
5452.0,FOOD_COURT_A,26.18,0.1746,1.0468,0.1126,33.99,0.1328,0.4168,0.000541,10.49,5.21,5.27,SAFE,slow_day
5453.0,FOOD_COURT_A,31.02,0.2068,1.3624,0.1019,55.46,0.0716,0.3532,0.002069,7.95,3.85,4.1,SAFE,slow_day
5454.0,FOOD_COURT_A,22.51,0.1501,1.2401,0.1537,51.82,0.1012,0.3793,0.002894,6.11,2.92,3.2,SAFE,slow_day
5455.0,FOOD_COURT_A,24.12,0.1608,1.1144,0.0949,41.28,0.0733,0.2825,0.003473,5.11,1.36,3.76,SAFE,slow_day
5456.0,FOOD_COURT_A,44.4,0.296,0.8289,0.3137,85.79,0.2447,0.5953,0.010232,12.36,5.53,6.83,WARNING,slow_day
5457.0,FOOD_COURT_A,50.41,0.3361,0.7175,0.2972,81.85,0.3033,0.6397,0.011404,14.04,6.05,7.99,WARNING,slow_day
5458.0,FOOD_COURT_A,51.78,0.3452,0.6237,0.3826,98.3,0.2083,0.6898,0.015125,13.91,9.58,4.33,WARNING,slow_day
5459.0,FOOD_COURT_A,30.36,0.2024,1.1406,0.203,52.45,0.1435,0.3677,0.006039,3.11,2.2,0.91,SAFE,slow_day
5460.0,FOOD_COURT_A,23.15,0.1544,1.1111,0.1124,40.29,0.1116,0.3785,0.003396,9.69,5.85,3.85,SAFE,slow_day
5461.0,FOOD_COURT_A,24.15,0.161,1.0054,0.0561,51.47,0.0335,0.4206,0.003345,5.69,2.18,3.52,SAFE,slow_day
5462.0,FOOD_COURT_A,21.41,0.1427,1.3323,0.0679,49.47,0.063,0.4879,0.00159,4.56,0.65,3.91,SAFE,slow_day
5463.0,FOOD_COURT_A,30.67,0.2044,1.192,0.0883,40.32,0.0706,0.3884,0.003174,6.67,5.3,1.37,SAFE,slow_day
5464.0,FOOD_COURT_A,18.7,0.1247,1.4204,0.0774,59.03,0.0982,0.3397,0.001732,5.17,4.34,0.84,SAFE,slow_day
5465.0,FOOD_COURT_A,23.16,0.1544,1.2775,0.0931,50.15,0.1135,0.4546,0.000519,2.54,2.07,0.47,SAFE,slow_day
5466.0,FOOD_COURT_A,8.58,0.0572,1.1873,0.0815,46.4,0.0671,0.5292,0.000156,8.85,5.18,3.67,SAFE,slow_day
5467.0,FOOD_COURT_A,15.11,0.1008,1.0827,0.0452,49.29,0.0277,0.44,0.001553,7.76,4.31,3.45,SAFE,slow_day
5468.0,FOOD_COURT_A,17.93,0.1196,1.0012,0.0417,46.55,0.0555,0.4665,0.003082,8.14,5.19,2.94,SAFE,slow_day
5469.0,FOOD_COURT_A,26.07,0.1738,1.1607,0.0843,48.25,0.1164,0.4337,0.002834,6.27,2.18,4.08,SAFE,slow_day
5470.0,FOOD_COURT_A,18.1,0.1207,0.7759,0.0997,53.41,0.0349,0.4728,0.003052,5.74,2.66,3.09,SAFE,slow_day
5471.0,FOOD_COURT_A,9.18,0.0612,1.1082,0.0731,62.59,0.0658,0.3979,0.001777,5.79,0.93,4.86,SAFE,slow_day
5472.0,FOOD_COURT_A,42.77,0.2852,0.6369,0.2741,87.6,0.2026,0.5526,0.016382,19.63,10.63,9.0,WARNING,slow_day
5473.0,FOOD_COURT_A,46.25,0.3083,0.5915,0.432,96.48,0.2837,0.4892,0.012417,8.67,2.98,5.69,WARNING,slow_day
5474.0,FOOD_COURT_A,97.0,0.6467,0.3094,0.6478,198.09,0.4606,0.7303,0.019309,22.63,11.67,10.95,HIGH,slow_day
5475.0,FOOD_COURT_A,71.05,0.4737,0.4953,0.5135,134.74,0.3895,0.675,0.013572,12.93,5.08,7.84,WARNING,slow_day
5476.0,FOOD_COURT_A,45.32,0.3021,1.1806,0.1893,53.19,0.2477,0.4881,0.005135,10.64,5.25,5.39,SAFE,slow_day
5477.0,FOOD_COURT_A,34.79,0.2319,1.2054,0.1177,39.65,0.1284,0.6276,0.004032,6.94,3.08,3.85,SAFE,slow_day
5478.0,FOOD_COURT_A,32.53,0.2169,1.4249,0.1852,60.92,0.041,0.5128,0.002692,2.44,0.9,1.53,SAFE,slow_day
5479.0,FOOD_COURT_A,11.94,0.0796,1.3628,0.0565,43.41,0.0526,0.5411,0.002334,8.3,2.97,5.33,SAFE,slow_day
5480.0,FOOD_COURT_A,16.09,0.1073,1.3356,0.1057,59.96,0.0861,0.3653,0.001564,9.42,4.13,5.29,SAFE,slow_day
5481.0,FOOD_COURT_A,16.8,0.112,1.2333,0.0522,27.07,0.0801,0.3982,0.002864,9.09,4.84,4.25,SAFE,slow_day
5482.0,FOOD_COURT_A,21.18,0.1412,1.1202,0.1524,35.29,0.0851,0.456,0.002777,3.51,1.17,2.34,SAFE,slow_day
5483.0,FOOD_COURT_A,18.15,0.121,1.2977,0.0457,44.59,0.092,0.4507,0.001826,5.35,1.47,3.88,SAFE,slow_day
5484.0,FOOD_COURT_A,9.94,0.0663,1.5576,0.1873,48.61,0.0871,0.5275,0.001586,5.5,2.56,2.93,SAFE,slow_day
5485.0,FOOD_COURT_A,17.61,0.1174,1.089,0.1073,42.84,0.0415,0.473,0.003267,13.16,5.58,7.58,SAFE,slow_day
5486.0,FOOD_COURT_A,21.04,0.1403,1.0138,0.1561,43.64,0.0125,0.5112,0.001708,6.45,4.55,1.9,SAFE,slow_day
5487.0,FOOD_COURT_A,28.94,0.1929,0.932,0.0987,49.62,0.0037,0.4624,0.005321,5.45,3.26,2.19,SAFE,slow_day
5488.0,FOOD_COURT_A,30.12,0.2008,0.9781,0.1347,66.39,0.0757,0.4734,0.004258,8.41,4.33,4.08,SAFE,slow_day
5489.0,FOOD_COURT_A,18.81,0.1254,1.5413,0.1402,45.21,0.0804,0.3933,0.002247,4.42,1.56,2.86,SAFE,slow_day
5490.0,FOOD_COURT_A,19.08,0.1272,1.4239,0.1238,35.92,0.0458,0.4753,0.003626,5.82,2.49,3.32,SAFE,slow_day
5491.0,FOOD_COURT_A,17.23,0.1149,1.2562,0.0669,44.13,0.0256,0.5212,0.001892,6.33,3.78,2.55,SAFE,slow_day
5492.0,FOOD_COURT_A,35.68,0.2378,0.7484,0.2579,63.74,0.2018,0.6552,0.004706,11.1,6.29,4.81,WARNING,slow_day
5493.0,FOOD_COURT_A,76.82,0.5121,0.3378,0.6155,196.84,0.4203,0.6823,0.010257,16.31,9.1,7.21,HIGH,slow_day
5494.0,FOOD_COURT_A,34.03,0.2269,0.9686,0.2521,96.88,0.1983,0.3426,0.005434,6.94,4.29,2.65,SAFE,slow_day
5495.0,FOOD_COURT_A,29.7,0.198,1.0864,0.0756,72.2,0.1071,0.3815,0.004333,9.5,6.11,3.39,SAFE,slow_day
5496.0,FOOD_COURT_A,49.64,0.3309,0.7372,0.2463,83.1,0.2889,0.5237,0.008336,15.39,10.44,4.95,WARNING,slow_day
5497.0,FOOD_COURT_A,34.8,0.232,1.2583,0.0902,66.73,0.2051,0.5727,0.004223,6.17,2.59,3.57,SAFE,slow_day
5498.0,FOOD_COURT_A,30.68,0.2045,1.3428,0.027,55.2,0.1032,0.4384,0.004767,6.03,4.14,1.89,SAFE,slow_day
5499.0,FOOD_COURT_A,36.65,0.2443,0.8415,0.2043,69.98,0.2209,0.4324,0.011419,18.81,10.24,8.58,WARNING,slow_day
5500.0,FOOD_COURT_A,45.11,0.3008,0.8294,0.2951,101.99,0.2396,0.6172,0.008412,15.07,7.59,7.49,WARNING,slow_day
5501.0,FOOD_COURT_A,26.19,0.1746,1.0791,0.0885,82.39,0.1366,0.436,0.005099,6.61,3.57,3.03,SAFE,slow_day
5502.0,FOOD_COURT_A,20.64,0.1376,1.427,0.0654,46.54,0.1358,0.3008,0.004703,8.89,4.54,4.35,SAFE,slow_day
5503.0,FOOD_COURT_A,28.28,0.1885,1.1283,0.0926,48.98,0.0903,0.387,0.003863,7.94,3.02,4.92,SAFE,slow_day
5504.0,FOOD_COURT_A,21.0,0.14,1.3625,0.1518,44.59,0.0819,0.3299,0.001515,6.41,2.28,4.12,SAFE,slow_day
5505.0,FOOD_COURT_A,19.54,0.1302,1.2099,0.0456,37.7,0.1315,0.2942,0.002508,5.59,2.34,3.25,SAFE,slow_day
5506.0,FOOD_COURT_A,17.1,0.114,1.5658,0.0739,53.38,0.0872,0.3859,0.001211,7.05,4.03,3.03,SAFE,slow_day
5507.0,FOOD_COURT_A,53.47,0.3565,0.9555,0.3352,81.61,0.2065,0.647,0.010335,15.01,8.38,6.63,WARNING,slow_day
5508.0,FOOD_COURT_A,49.41,0.3294,0.7824,0.3231,69.95,0.2577,0.7185,0.010223,10.68,5.54,5.14,WARNING,slow_day
5509.0,FOOD_COURT_A,35.99,0.24,1.0383,0.159,40.89,0.1336,0.585,0.009091,6.19,2.9,3.3,SAFE,slow_day
5510.0,FOOD_COURT_A,23.66,0.1577,1.3897,0.1612,54.57,0.0401,0.648,0.003643,6.91,4.0,2.91,SAFE,slow_day
5511.0,FOOD_COURT_A,10.02,0.0668,1.2461,0.123,54.46,0.0752,0.3741,0.001093,5.91,2.98,2.93,SAFE,slow_day
5512.0,FOOD_COURT_A,12.96,0.0864,1.2557,0.1366,42.78,0.0513,0.3599,0.001761,6.91,1.87,5.04,SAFE,slow_day
5513.0,FOOD_COURT_A,17.72,0.1181,1.2214,0.0806,43.99,0.0581,0.2116,0.000528,8.19,3.23,4.96,SAFE,slow_day
5514.0,FOOD_COURT_A,18.05,0.1203,1.3427,0.045,31.41,0.0872,0.3874,0.001807,5.24,1.8,3.44,SAFE,slow_day
5515.0,FOOD_COURT_A,16.93,0.1129,1.0555,0.054,60.9,0.1009,0.5776,0.003781,7.31,3.06,4.25,SAFE,slow_day
5516.0,FOOD_COURT_A,23.26,0.155,1.1874,0.1462,54.01,0.0628,0.4276,0.004143,8.0,4.57,3.43,SAFE,slow_day
5517.0,FOOD_COURT_A,41.72,0.2781,1.0936,0.2983,88.38,0.1074,0.6107,0.006622,14.08,5.38,8.7,WARNING,slow_day
5518.0,FOOD_COURT_A,53.73,0.3582,0.5171,0.3235,107.99,0.249,0.7505,0.01604,14.81,10.54,4.27,WARNING,slow_day
5519.0,FOOD_COURT_A,61.6,0.4107,0.752,0.3932,105.22,0.3116,0.7147,0.013986,13.91,6.78,7.13,WARNING,slow_day
5520.0,FOOD_COURT_A,62.15,0.4144,0.6772,0.3152,105.69,0.3853,0.7075,0.010903,16.24,11.38,4.86,WARNING,slow_day
5521.0,FOOD_COURT_A,62.55,0.417,0.5379,0.4772,92.42,0.2545,0.7603,0.009475,7.62,3.26,4.36,WARNING,slow_day
5522.0,FOOD_COURT_A,59.27,0.3951,0.6417,0.4479,113.71,0.2517,0.7854,0.013424,15.73,7.46,8.27,WARNING,slow_day
5523.0,FOOD_COURT_A,66.01,0.4401,0.8001,0.3616,99.15,0.3091,0.6374,0.00807,6.88,1.84,5.04,WARNING,slow_day
5524.0,FOOD_COURT_A,75.01,0.5,0.8703,0.4233,128.03,0.2408,0.6348,0.003169,13.64,5.09,8.55,WARNING,slow_day
5525.0,FOOD_COURT_A,47.29,0.3153,1.2956,0.272,70.0,0.1436,0.4393,0.000951,6.58,3.66,2.93,SAFE,slow_day
5526.0,FOOD_COURT_A,25.45,0.1697,1.1121,0.1084,39.45,0.132,0.398,0.002305,10.91,7.55,3.36,SAFE,slow_day
5527.0,FOOD_COURT_A,18.27,0.1218,1.0977,0.0976,51.89,0.1298,0.3736,0.001314,2.55,0.0,2.55,SAFE,slow_day
5528.0,FOOD_COURT_A,23.29,0.1553,1.4504,0.2132,53.03,0.1299,0.48,0.001555,3.82,1.17,2.65,SAFE,slow_day
5529.0,FOOD_COURT_A,18.46,0.1231,1.0693,0.1937,51.99,0.1262,0.3381,0.000496,8.44,2.21,6.23,SAFE,slow_day
5530.0,FOOD_COURT_A,25.43,0.1696,1.1943,0.1134,54.86,0.1158,0.3648,0.000351,4.84,0.86,3.98,SAFE,slow_day
5531.0,FOOD_COURT_A,45.49,0.3033,0.5598,0.3922,80.84,0.2456,0.4962,0.010152,15.89,10.97,4.92,WARNING,slow_day
5532.0,FOOD_COURT_A,88.91,0.5927,0.3134,0.629,159.22,0.5214,0.8097,0.016522,24.67,13.48,11.19,HIGH,slow_day
5533.0,FOOD_COURT_A,100.73,0.6715,0.2397,0.6787,115.3,0.6583,0.9045,0.013815,17.5,5.64,11.85,HIGH,slow_day
5534.0,FOOD_COURT_A,71.39,0.476,0.5842,0.5219,77.06,0.4055,0.6988,0.012385,15.98,9.23,6.74,WARNING,slow_day
5535.0,FOOD_COURT_A,57.07,0.3804,0.5724,0.4289,81.07,0.2205,0.6834,0.009565,13.46,6.06,7.41,WARNING,slow_day
5536.0,FOOD_COURT_A,61.28,0.4085,0.7039,0.3318,87.14,0.2705,0.7036,0.004658,16.92,8.73,8.19,WARNING,slow_day
5537.0,FOOD_COURT_A,23.33,0.1555,0.9378,0.1871,58.18,0.0993,0.6183,0.005528,5.26,3.84,1.43,SAFE,slow_day
5538.0,FOOD_COURT_A,22.52,0.1501,1.3659,0.1205,54.33,0.097,0.4012,0.003078,5.05,2.33,2.72,SAFE,slow_day
5539.0,FOOD_COURT_A,45.24,0.3016,0.6693,0.2596,42.67,0.2311,0.6221,0.003871,8.17,3.71,4.46,WARNING,slow_day
5540.0,FOOD_COURT_A,71.6,0.4774,0.4326,0.6689,143.02,0.5191,0.8866,0.023786,21.47,10.54,10.94,HIGH,slow_day
5541.0,FOOD_COURT_A,70.7,0.4714,0.3851,0.7551,180.1,0.6426,0.8373,0.030837,23.84,8.19,15.65,HIGH,slow_day
5542.0,FOOD_COURT_A,90.92,0.6062,0.3299,0.6723,170.19,0.6998,0.9401,0.030156,20.41,10.69,9.72,HIGH,slow_day
5543.0,FOOD_COURT_A,65.56,0.4371,0.7014,0.5544,119.85,0.4979,0.943,0.018896,16.69,5.85,10.84,WARNING,slow_day
5544.0,FOOD_COURT_A,54.64,0.3643,0.6193,0.5243,84.19,0.3855,0.7103,0.014828,10.22,3.43,6.79,WARNING,slow_day
5545.0,FOOD_COURT_A,53.84,0.3589,0.528,0.3571,78.64,0.4163,0.6997,0.012116,12.55,8.11,4.44,WARNING,slow_day
5546.0,FOOD_COURT_A,26.42,0.1761,1.0426,0.1525,59.3,0.2339,0.6032,0.005949,7.98,4.81,3.16,SAFE,slow_day
5547.0,FOOD_COURT_A,21.0,0.14,1.0098,0.1267,32.86,0.1235,0.5363,0.004346,7.25,4.2,3.05,SAFE,slow_day
5548.0,FOOD_COURT_A,16.88,0.1125,1.0514,0.1219,61.32,0.0971,0.3246,0.003494,5.11,1.74,3.38,SAFE,slow_day
5549.0,FOOD_COURT_A,20.08,0.1339,1.1568,0.1222,47.55,0.0782,0.3219,0.005793,5.01,2.31,2.7,SAFE,slow_day
5550.0,FOOD_COURT_A,17.09,0.114,1.1473,0.1568,47.9,0.1069,0.3833,0.004752,5.42,2.78,2.64,SAFE,slow_day
5551.0,FOOD_COURT_A,19.51,0.13,1.3303,0.1221,40.46,0.0762,0.3958,0.004989,9.98,4.23,5.75,SAFE,slow_day
5552.0,FOOD_COURT_A,23.95,0.1596,1.3224,0.1818,46.81,0.0594,0.4108,0.00458,9.01,6.32,2.69,SAFE,slow_day
5553.0,FOOD_COURT_A,55.61,0.3708,0.9469,0.4164,109.9,0.287,0.531,0.00306,14.26,7.07,7.19,WARNING,slow_day
5554.0,FOOD_COURT_A,80.66,0.5377,0.5061,0.6104,168.98,0.4848,0.7884,0.023787,26.56,17.27,9.29,HIGH,slow_day
5555.0,FOOD_COURT_A,88.35,0.589,0.2363,0.5367,213.73,0.5869,0.8514,0.019601,22.31,13.47,8.84,HIGH,slow_day
5556.0,FOOD_COURT_A,85.63,0.5709,0.1892,0.7335,192.8,0.561,0.7682,0.03027,20.2,12.54,7.66,HIGH,slow_day
5557.0,FOOD_COURT_A,85.18,0.5679,0.1962,0.7615,221.31,0.5711,0.7156,0.02424,23.27,13.4,9.87,HIGH,slow_day
5558.0,FOOD_COURT_A,85.26,0.5684,0.1286,0.7,200.83,0.5509,0.7786,0.042179,22.53,9.84,12.69,HIGH,slow_day
5559.0,FOOD_COURT_A,95.57,0.6371,0.441,0.6386,209.55,0.5879,0.8957,0.029121,27.27,13.05,14.23,HIGH,slow_day
5560.0,FOOD_COURT_A,61.25,0.4084,0.527,0.5075,141.43,0.4715,0.8501,0.011901,19.85,6.93,12.92,WARNING,slow_day
5561.0,FOOD_COURT_A,46.39,0.3092,0.8208,0.4618,121.38,0.242,0.8436,0.018378,11.32,6.98,4.34,WARNING,slow_day
5562.0,FOOD_COURT_A,43.71,0.2914,1.0399,0.4617,95.09,0.2599,0.6997,0.00948,10.19,5.91,4.28,WARNING,slow_day
5563.0,FOOD_COURT_A,60.79,0.4053,0.7821,0.4279,47.39,0.3023,0.7389,0.011821,13.63,6.75,6.88,WARNING,slow_day
5564.0,FOOD_COURT_A,83.99,0.5599,0.3515,0.6605,98.0,0.4431,0.8143,0.01539,20.98,7.07,13.91,HIGH,slow_day
5565.0,FOOD_COURT_A,62.35,0.4157,0.5906,0.5154,82.85,0.502,0.8349,0.017724,18.92,9.41,9.5,WARNING,slow_day
5566.0,FOOD_COURT_A,69.28,0.4619,0.7532,0.4649,100.88,0.2599,0.6775,0.019156,17.19,9.34,7.86,WARNING,slow_day
5567.0,FOOD_COURT_A,78.61,0.5241,0.3391,0.5842,135.33,0.4798,0.7071,0.028957,14.63,10.32,4.31,HIGH,slow_day
5568.0,FOOD_COURT_A,87.25,0.5816,0.293,0.5614,160.01,0.4655,0.8297,0.023223,30.07,13.04,17.03,HIGH,slow_day
5569.0,FOOD_COURT_A,61.12,0.4075,0.4082,0.3887,99.09,0.3793,0.7536,0.018965,12.83,9.92,2.91,WARNING,slow_day
5570.0,FOOD_COURT_A,59.27,0.3952,0.4798,0.3622,86.56,0.4643,0.8586,0.016427,11.82,6.75,5.07,WARNING,slow_day
5571.0,FOOD_COURT_A,55.28,0.3685,0.2961,0.6353,200.6,0.3987,0.7564,0.017151,21.8,6.23,15.57,HIGH,slow_day
5572.0,FOOD_COURT_A,51.9,0.346,0.4799,0.3937,121.63,0.3153,0.6516,0.013951,12.01,8.34,3.67,WARNING,slow_day
5573.0,FOOD_COURT_A,30.44,0.203,1.2563,0.2174,61.39,0.142,0.3395,0.006089,7.52,3.19,4.33,SAFE,slow_day
5574.0,FOOD_COURT_A,31.06,0.2071,1.1317,0.1046,53.43,0.1237,0.3155,0.003221,6.16,2.73,3.43,SAFE,slow_day
5575.0,FOOD_COURT_A,27.12,0.1808,0.9712,0.1498,46.31,0.0393,0.4426,0.00232,8.38,4.73,3.65,SAFE,slow_day
5576.0,FOOD_COURT_A,20.66,0.1377,1.042,0.1808,49.54,0.0777,0.53,0.003277,9.08,4.91,4.17,SAFE,slow_day
5577.0,FOOD_COURT_A,11.42,0.0761,1.1198,0.0815,50.06,0.1152,0.5067,0.00379,9.96,7.51,2.45,SAFE,slow_day
5578.0,FOOD_COURT_A,17.51,0.1167,1.0884,0.0365,40.37,0.1145,0.368,0.003223,9.76,5.08,4.68,SAFE,slow_day
5579.0,FOOD_COURT_A,35.93,0.2395,0.8364,0.4317,76.67,0.1689,0.6784,0.012645,15.53,9.52,6.01,WARNING,slow_day
5580.0,FOOD_COURT_A,41.94,0.2796,0.778,0.3528,106.59,0.3665,0.5881,0.014698,15.01,8.4,6.61,WARNING,slow_day
5581.0,FOOD_COURT_A,78.49,0.5233,0.3727,0.5273,118.19,0.5685,0.657,0.028498,23.01,7.09,15.92,HIGH,slow_day
5582.0,FOOD_COURT_A,92.93,0.6195,0.2525,0.6248,167.97,0.5166,0.8133,0.021318,20.13,11.11,9.02,HIGH,slow_day
5583.0,FOOD_COURT_A,102.9,0.686,0.2972,0.7208,113.64,0.5587,0.8193,0.016693,23.96,13.73,10.24,HIGH,slow_day
5584.0,FOOD_COURT_A,97.38,0.6492,0.2614,0.6767,176.5,0.6625,0.7303,0.022902,14.66,11.82,2.84,HIGH,slow_day
5585.0,FOOD_COURT_A,85.71,0.5714,0.2478,0.7901,226.03,0.5993,0.8428,0.025124,26.45,11.06,15.38,HIGH,slow_day
5586.0,FOOD_COURT_A,85.97,0.5732,0.1918,0.6963,214.6,0.6415,0.8641,0.013004,18.11,9.89,8.22,HIGH,slow_day
5587.0,FOOD_COURT_A,90.66,0.6044,0.0645,0.677,178.84,0.4923,0.9592,0.018511,21.1,10.18,10.93,HIGH,slow_day
5588.0,FOOD_COURT_A,77.04,0.5136,0.1208,0.7303,156.9,0.5585,0.791,0.035958,21.01,11.54,9.47,HIGH,slow_day
5589.0,FOOD_COURT_A,57.46,0.3831,0.2739,0.4355,91.64,0.3379,0.7044,0.019804,7.98,6.89,1.09,WARNING,slow_day
5590.0,FOOD_COURT_A,59.46,0.3964,0.7391,0.383,105.62,0.2008,0.6874,0.021792,16.05,8.84,7.21,WARNING,slow_day
5591.0,FOOD_COURT_A,57.19,0.3813,0.5462,0.3757,111.11,0.2096,0.6441,0.017135,11.84,1.94,9.91,WARNING,slow_day
5592.0,FOOD_COURT_A,56.3,0.3753,0.5321,0.3548,85.38,0.2277,0.5683,0.008878,12.9,7.7,5.19,WARNING,slow_day
5593.0,FOOD_COURT_A,32.22,0.2148,1.0926,0.1538,65.16,0.1824,0.3637,0.004679,3.51,3.51,0.0,SAFE,slow_day
5594.0,FOOD_COURT_A,25.58,0.1705,1.1589,0.1138,46.96,0.0986,0.3865,0.002791,5.32,1.58,3.74,SAFE,slow_day
5595.0,FOOD_COURT_A,44.64,0.2976,0.9513,0.3044,79.17,0.2581,0.559,0.013047,13.43,6.61,6.82,WARNING,slow_day
5596.0,FOOD_COURT_A,26.95,0.1796,1.3241,0.1473,63.46,0.124,0.5034,0.005269,6.45,3.11,3.34,SAFE,slow_day
5597.0,FOOD_COURT_A,20.47,0.1364,1.2181,0.0945,44.75,0.0396,0.4795,0.002734,3.86,1.83,2.03,SAFE,slow_day
5598.0,FOOD_COURT_A,23.52,0.1568,1.4185,0.0764,43.78,0.1297,0.5741,0.001497,8.85,3.94,4.91,SAFE,slow_day
5599.0,FOOD_COURT_A,20.54,0.1369,1.1254,0.1294,37.74,0.0905,0.6092,0.002156,4.92,2.87,2.06,SAFE,slow_day
5600.0,FOOD_COURT_A,12.45,0.083,1.2152,0.1026,39.85,0.0824,0.3709,0.004044,6.53,3.96,2.57,SAFE,slow_day
5601.0,FOOD_COURT_A,23.18,0.1546,0.9429,0.0579,55.35,0.1207,0.1539,0.004219,4.25,2.09,2.16,SAFE,slow_day
5602.0,FOOD_COURT_A,16.16,0.1078,1.0956,0.0401,57.37,0.073,0.2536,0.003411,6.58,5.44,1.15,SAFE,slow_day
5603.0,FOOD_COURT_A,26.4,0.176,1.3028,0.1099,50.8,0.0981,0.3608,0.004757,9.58,5.72,3.86,SAFE,slow_day
5604.0,FOOD_COURT_A,35.23,0.2349,1.5345,0.1313,42.54,0.1259,0.3741,0.004999,7.35,2.0,5.35,SAFE,slow_day
5605.0,FOOD_COURT_A,32.18,0.2145,1.4838,0.0863,61.58,0.1321,0.4135,0.0015,6.8,2.04,4.76,SAFE,slow_day
5606.0,FOOD_COURT_A,34.23,0.2282,1.4513,0.0505,26.46,0.1507,0.2918,0.001059,5.45,2.64,2.81,SAFE,slow_day
5607.0,FOOD_COURT_A,27.45,0.183,1.4495,0.0152,51.69,0.1195,0.4251,0.001948,6.94,5.3,1.64,SAFE,slow_day
5608.0,FOOD_COURT_A,25.93,0.1729,1.3607,0.0224,52.11,0.0837,0.3168,0.001061,4.38,1.51,2.87,SAFE,slow_day
5609.0,FOOD_COURT_A,25.13,0.1676,1.3399,0.0985,58.48,0.0812,0.4515,0.002921,3.15,1.15,2.0,SAFE,slow_day
